日期,農曆,白肉雞(1.75-1.95Kg),白肉雞(門市價高屏),雞蛋(產地),白肉雞(2.0Kg以上)
2016/04/12,初六,28.5,30.0,31.5,28.5
2016/04/11,初五,28.5,30.0,34.5,28.5
2016/04/10,初四,28.5,30.0,34.5,28.5
2016/04/09,初三,28.5,30.0,34.5,28.5
2016/04/08,初二,28.5,30.0,34.5,28.5
2016/04/07,三月,28.8,30.3,34.5,28.8
2016/04/06,廿九,28.8,30.3,34.5,28.8
2016/04/05,廿八,28.8,30.3,34.5,28.8
2016/04/04,清明,28.8,30.3,34.5,28.8
2016/04/03,廿六,28.8,30.3,34.5,28.8
2016/04/02,廿五,28.8,30.3,34.5,28.8
2016/04/01,廿四,28.8,30.3,34.5,28.8
2016/03/31,廿三,28.8,30.3,31.5,28.8
2016/03/30,廿二,28.8,30.3,31.5,28.8
2016/03/29,廿一,28.8,30.3,31.5,28.8
2016/03/28,二十,28.8,30.3,34.5,28.8
2016/03/27,十九,28.8,30.3,34.5,28.8
2016/03/26,十八,28.8,30.3,34.5,28.8
2016/03/25,十七,28.8,30.3,34.5,28.8
2016/03/24,十六,28.8,30.3,34.5,28.8
2016/03/23,十五,28.8,30.3,34.5,28.8
2016/03/22,十四,28.8,30.3,34.5,28.8
2016/03/21,十三,28.8,30.3,34.5,28.8
2016/03/20,春分,28.8,30.3,34.5,28.8
2016/03/19,十一,28.8,30.3,34.5,28.8
2016/03/18,初十,28.8,30.3,34.5,28.8
2016/03/17,初九,28.8,30.3,34.5,28.8
2016/03/16,初八,28.8,30.3,34.5,28.8
2016/03/15,初七,28.8,30.3,34.5,28.8
2016/03/14,初六,28.8,30.3,34.5,28.8
2016/03/13,初五,28.8,30.3,34.5,28.8
2016/03/12,初四,28.8,30.3,34.5,28.8
2016/03/11,初三,28.8,30.3,34.5,28.8
2016/03/10,初二,28.8,30.3,34.5,28.8
2016/03/09,初一,28.8,30.3,34.5,28.8
2016/03/08,三十,28.8,30.3,34.5,28.8
2016/03/07,廿九,28.8,30.3,34.5,28.8
2016/03/06,廿八,28.8,30.3,34.5,28.8
2016/03/05,驚蜇,28.8,30.3,34.5,28.8
2016/03/04,廿六,28.8,30.3,34.5,28.8
2016/03/03,廿五,28.8,30.3,34.5,28.8
2016/03/02,廿四,28.8,30.3,34.5,28.8
2016/03/01,廿三,28.8,30.3,34.5,28.8
2016/02/29,廿二,28.8,30.3,34.5,28.8
2016/02/28,廿一,28.8,30.3,34.5,28.8
2016/02/27,二十,28.8,30.3,34.5,28.8
2016/02/26,十九,28.8,30.3,34.5,28.8
2016/02/25,十八,28.8,30.3,34.5,28.8
2016/02/24,十七,28.8,30.3,34.5,28.8
2016/02/23,十六,28.8,30.3,31.5,28.8
2016/02/22,元宵節,28.8,30.3,31.5,28.8
2016/02/21,十四,28.8,30.3,31.5,28.8
2016/02/20,十三,28.8,30.3,31.5,28.8
2016/02/19,雨水,28.8,30.3,31.5,28.8
2016/02/18,十一,28.8,30.3,31.5,28.8
2016/02/17,初十,28.8,30.3,31.5,28.8
2016/02/16,初九,28.8,30.3,31.5,28.8
2016/02/15,初八,28.8,30.3,31.5,28.8
2016/02/14,初七,28.8,30.3,31.5,28.8
2016/02/13,初六,28.8,30.3,25.5,28.8
2016/02/12,初五,28.8,30.3,25.5,28.8
2016/02/11,初四,28.8,30.3,25.5,28.8
2016/02/10,初三,休市,休市,25.5,休市
2016/02/09,初二,休市,休市,25.5,休市
2016/02/08,初一,休市,休市,25.5,休市
2016/02/07,除夕,休市,休市,25.5,休市
2016/02/06,廿八,休市,休市,25.5,休市
2016/02/05,廿七,休市,休市,25.5,休市
2016/02/04,立春,28.8,30.3,休市,28.8
2016/02/03,廿五,28.8,30.3,休市,28.8
2016/02/02,廿四,28.8,30.3,休市,28.8
2016/02/01,廿三,28.8,30.3,28.5,28.8
2016/01/31,廿二,28.8,30.3,31.5,28.8
2016/01/30,廿一,28.8,30.3,31.5,28.8
2016/01/29,二十,28.8,30.3,31.5,28.8
2016/01/28,十九,28.8,30.3,31.5,28.8
2016/01/27,十八,28.8,30.3,31.5,28.8
2016/01/26,十七,28.8,30.3,31.5,28.8
2016/01/25,十六,28.8,30.3,31.5,28.8
2016/01/24,十五,28.8,30.3,31.5,28.8
2016/01/23,十四,28.8,30.3,31.5,28.8
2016/01/22,十三,28.8,30.3,31.5,28.8
2016/01/21,十二,28.8,30.3,31.5,28.8
2016/01/20,大寒,28.5,30.0,31.5,28.5
2016/01/19,初十,28.5,30.0,31.5,28.5
2016/01/18,初九,28.5,30.0,33.5,28.5
2016/01/17,初八,28.5,30.0,33.5,28.5
2016/01/16,初七,28.5,30.0,33.5,28.5
2016/01/15,初六,28.5,30.0,33.5,28.5
2016/01/14,初五,28.5,30.0,33.5,28.5
2016/01/13,初四,28.5,30.0,33.5,28.5
2016/01/12,初三,28.5,30.0,33.5,28.5
2016/01/11,初二,28.5,30.0,33.5,28.5
2016/01/10,初一,28.5,30.0,33.5,28.5
2016/01/09,三十,28.5,30.0,33.5,28.5
2016/01/08,廿九,28.5,30.0,33.5,28.5
2016/01/07,廿八,28.5,30.0,33.5,28.5
2016/01/06,小寒,28.5,30.0,33.5,28.5
2016/01/05,廿六,28.5,30.0,31.5,28.5
2016/01/04,廿五,28.3,29.8,31.5,28.3
2016/01/03,廿四,28.3,29.8,31.5,28.3
2016/01/02,廿三,28.3,29.8,31.5,28.3
2016/01/01,元旦,28.3,29.8,31.5,28.3
2015/12/31,廿一,28.3,29.8,31.5,28.3
2015/12/30,二十,28.3,29.8,31.5,28.3
2015/12/29,十九,28.3,29.8,31.5,28.3
2015/12/28,十八,28.3,29.8,31.5,28.3
2015/12/27,十七,28.3,29.8,31.5,28.3
2015/12/26,十六,28.3,29.8,31.5,28.3
2015/12/25,十五,28.3,29.8,31.5,28.3
2015/12/24,十四,28.3,29.8,31.5,28.3
2015/12/23,十三,28.3,29.8,31.5,28.3
2015/12/22,冬至,28.3,29.8,31.5,28.3
2015/12/21,十一,28.3,29.8,31.5,28.3
2015/12/20,初十,28.3,29.8,31.5,28.3
2015/12/19,初九,28.3,29.8,31.5,28.3
2015/12/18,初八,28.3,29.8,31.5,28.3
2015/12/17,初七,28.3,29.8,31.5,28.3
2015/12/16,初六,28.3,29.8,31.5,28.3
2015/12/15,初五,28.3,29.8,29.5,28.3
2015/12/14,初四,28.3,29.8,29.5,28.3
2015/12/13,初三,28.3,29.8,29.5,28.3
2015/12/12,初二,28.3,29.8,29.5,28.3
2015/12/11,初一,28.3,29.8,29.5,28.3
2015/12/10,廿九,28.3,29.8,29.5,28.3
2015/12/09,廿八,28.3,29.8,29.5,28.3
2015/12/08,廿七,28.3,29.8,29.5,28.3
2015/12/07,大雪,28.3,29.8,29.5,28.3
2015/12/06,廿五,28.3,29.8,29.5,28.3
2015/12/05,廿四,28.3,29.8,29.5,28.3
2015/12/04,廿三,28.3,29.8,29.5,28.3
2015/12/03,廿二,28.3,29.8,29.5,28.3
2015/12/02,廿一,28.3,29.8,29.5,28.3
2015/12/01,二十,28.3,29.8,29.5,28.3
2015/11/30,十九,28.3,29.8,29.5,28.3
2015/11/29,十八,28.3,29.8,29.5,28.3
2015/11/28,十七,28.3,29.8,29.5,28.3
2015/11/27,十六,28.3,29.8,29.5,28.3
2015/11/26,十五,28.3,29.8,29.5,28.3
2015/11/25,十四,28.3,29.8,29.5,28.3
2015/11/24,十三,28.3,29.8,29.5,28.3
2015/11/23,十二,28.3,29.8,31.5,28.3
2015/11/22,小雪,28.3,29.8,31.5,28.3
2015/11/21,初十,28.3,29.8,31.5,28.3
2015/11/20,初九,28.3,29.8,31.5,28.3
2015/11/19,初八,28.3,29.8,31.5,28.3
2015/11/18,初七,28.3,29.8,31.5,28.3
2015/11/17,初六,28.3,29.8,31.5,28.3
2015/11/16,初五,28.3,29.8,31.5,28.3
2015/11/15,初四,28.3,29.8,31.5,28.3
2015/11/14,初三,28.3,29.8,31.5,28.3
2015/11/13,初二,28.3,29.8,31.5,28.3
2015/11/12,初一,28.3,29.8,31.5,28.3
2015/11/11,三十,28.3,29.8,31.5,28.3
2015/11/10,廿九,28.3,29.8,31.5,28.3
2015/11/09,廿八,28.3,29.8,31.5,28.3
2015/11/08,立冬,28.3,29.8,31.5,28.3
2015/11/07,廿六,28.3,29.8,31.5,28.3
2015/11/06,廿五,28.3,29.8,31.5,28.3
2015/11/05,廿四,28.3,29.8,31.5,28.3
2015/11/04,廿三,28.3,29.8,31.5,28.3
2015/11/03,廿二,28.3,29.8,29.5,28.3
2015/11/02,廿一,28.3,29.8,29.5,28.3
2015/11/01,二十,28.3,29.8,29.5,28.3
2015/10/31,十九,28.3,29.8,29.5,28.3
2015/10/30,十八,28.3,29.8,29.5,28.3
2015/10/29,十七,28.5,30.0,29.5,28.5
2015/10/28,十六,28.5,30.0,29.5,28.5
2015/10/27,十五,28.5,30.0,29.5,28.5
2015/10/26,十四,28.5,30.0,29.5,28.5
2015/10/25,十三,28.5,30.0,29.5,28.5
2015/10/24,霜降,28.5,30.0,29.5,28.5
2015/10/23,十一,28.5,30.0,29.5,28.5
2015/10/22,初十,28.5,30.0,29.5,28.5
2015/10/21,初九,28.5,30.0,29.5,28.5
2015/10/20,初八,28.5,30.0,26.5,28.5
2015/10/19,初七,28.5,30.0,26.5,28.5
2015/10/18,初六,28.5,30.0,26.5,28.5
2015/10/17,初五,28.5,30.0,26.5,28.5
2015/10/16,初四,28.5,30.0,26.5,28.5
2015/10/15,初三,28.5,30.0,24.5,28.5
2015/10/14,初二,28.5,30.0,24.5,28.5
2015/10/13,初一,28.5,30.0,24.5,28.5
2015/10/12,三十,28.5,30.0,26.5,28.5
2015/10/11,廿九,28.5,30.0,26.5,28.5
2015/10/10,國慶日,28.5,30.0,26.5,28.5
2015/10/09,廿七,28.5,30.0,26.5,28.5
2015/10/08,寒露,28.5,30.0,26.5,28.5
2015/10/07,廿五,28.5,30.0,26.5,28.5
2015/10/06,廿四,28.5,30.0,26.5,28.5
2015/10/05,廿三,28.5,30.0,26.5,28.5
2015/10/04,廿二,28.5,30.0,26.5,28.5
2015/10/03,廿一,28.5,30.0,26.5,28.5
2015/10/02,二十,28.5,30.0,26.5,28.5
2015/10/01,十九,28.8,30.3,26.5,28.8
2015/09/30,十八,28.8,30.3,26.5,28.8
2015/09/29,十七,28.8,30.3,26.5,28.8
2015/09/28,十六,28.8,30.3,26.5,28.8
2015/09/27,中秋節,29,30.5,26.5,29
2015/09/26,十四,29,30.5,26.5,29
2015/09/25,十三,29,30.5,26.5,29
2015/09/24,十二,29,30.5,26.5,29
2015/09/23,秋分,29,30.5,26.5,29
2015/09/22,初十,29,30.5,26.5,29
2015/09/21,初九,29,30.5,29.5,29
2015/09/20,初八,29,30.5,29.5,29
2015/09/19,初七,29,30.5,29.5,29
2015/09/18,初六,29,30.5,29.5,29
2015/09/17,初五,29,30.5,29.5,29
2015/09/16,初四,29,30.5,29.5,29
2015/09/15,初三,29,30.5,29.5,29
2015/09/14,初二,29,30.5,29.5,29
2015/09/13,八月大,29,30.5,29.5,29
2015/09/12,三十,29,30.5,29.5,29
2015/09/11,廿九,29,30.5,29.5,29
2015/09/10,廿八,29,30.5,29.5,29
2015/09/09,廿七,29,30.5,29.5,29
2015/09/08,白露,29,30.5,29.5,29
2015/09/07,廿五,29,30.5,29.5,29
2015/09/06,廿四,29,30.5,29.5,29
2015/09/05,廿三,29,30.5,29.5,29
2015/09/04,廿二,29,30.5,29.5,29
2015/09/03,廿一,28.8,30.3,27.5,28.8
2015/09/02,二十,28.8,30.3,27.5,28.8
2015/09/01,十九,28.8,30.3,27.5,28.8
2015/08/31,十八,28.8,30.3,29.5,28.8
2015/08/30,十七,28.8,30.3,29.5,28.8
2015/08/29,十六,28.8,30.3,29.5,28.8
2015/08/28,十五,28.8,30.3,29.5,28.8
2015/08/27,十四,28.8,30.3,29.5,28.8
2015/08/26,十三,28.8,30.3,29.5,28.8
2015/08/25,十二,28.8,30.3,29.5,28.8
2015/08/24,十一,28.8,30.3,29.5,28.8
2015/08/23,處暑,28.8,30.3,29.5,28.8
2015/08/22,初九,28.8,30.3,29.5,28.8
2015/08/21,初八,28.8,30.3,29.5,28.8
2015/08/20,初七,28.8,30.3,29.5,28.8
2015/08/19,初六,28.8,30.3,29.5,28.8
2015/08/18,初五,28.8,30.3,29.5,28.8
2015/08/17,初四,28.8,30.3,29.5,28.8
2015/08/16,初三,28.8,30.3,29.5,28.8
2015/08/15,初二,28.8,30.3,29.5,28.8
2015/08/14,七月大,28.8,30.3,29.5,28.8
2015/08/13,廿九,28.8,30.3,29.5,28.8
2015/08/12,廿八,28.8,30.3,29.5,28.8
2015/08/11,廿七,28.8,30.3,26.5,28.8
2015/08/10,廿六,28.8,30.3,26.5,28.8
2015/08/09,廿五,28.8,30.3,26.5,28.8
2015/08/08,立秋,28.8,30.3,26.5,28.8
2015/08/07,廿三,28.8,30.3,26.5,28.8
2015/08/06,廿二,28.8,30.3,26.5,28.8
2015/08/05,廿一,28.8,30.3,26.5,28.8
2015/08/04,二十,28.8,30.3,26.5,28.8
2015/08/03,十九,28.8,30.3,26.5,28.8
2015/08/02,十八,28.8,30.3,26.5,28.8
2015/08/01,十七,28.8,30.3,26.5,28.8
2015/07/31,十六,28.8,30.3,26.5,28.8
2015/07/30,十五,28.8,30.3,26.5,28.8
2015/07/29,十四,28.8,30.3,26.5,28.8
2015/07/28,十三,28.8,30.3,26.5,28.8
2015/07/27,十二,28.8,30.3,26.5,28.8
2015/07/26,十一,28.8,30.3,26.5,28.8
2015/07/25,初十,28.8,30.3,26.5,28.8
2015/07/24,初九,28.8,30.3,26.5,28.8
2015/07/23,大暑,28.8,30.3,26.5,28.8
2015/07/22,初七,28.8,30.3,26.5,28.8
2015/07/21,初六,28.8,30.3,24.5,28.8
2015/07/20,初五,28.8,30.3,24.5,28.8
2015/07/19,初四,28.8,30.3,24.5,28.8
2015/07/18,初三,28.8,30.3,24.5,28.8
2015/07/17,初二,28.8,30.3,24.5,28.8
2015/07/16,六月小,28.8,30.3,24.5,28.8
2015/07/15,三十,28.8,30.3,24.5,28.8
2015/07/14,廿九,28.8,30.3,24.5,28.8
2015/07/13,廿八,28.8,30.3,24.5,28.8
2015/07/12,廿七,28.8,30.3,24.5,28.8
2015/07/11,廿六,28.8,30.3,24.5,28.8
2015/07/10,廿五,28.8,30.3,24.5,28.8
2015/07/09,廿四,29,30.5,24.5,29
2015/07/08,廿三,29,30.5,24.5,29
2015/07/07,小暑,29,30.5,24.5,29
2015/07/06,廿一,29,30.5,24.5,29
2015/07/05,二十,29,30.5,24.5,29
2015/07/04,十九,29,30.5,24.5,29
2015/07/03,十八,29,30.5,24.5,29
2015/07/02,十七,29,30.5,24.5,29
2015/07/01,十六,29,30.5,24.5,29
2015/06/30,十五,29,30.5,22,29
2015/06/29,十四,29.3,30.8,22,29.3
2015/06/28,十三,29.3,30.8,22,29.3
2015/06/27,十二,29.3,30.8,22,29.3
2015/06/26,十一,29.3,30.8,22,29.3
2015/06/25,初十,29.3,30.8,22,29.3
2015/06/24,初九,29.3,30.8,22,29.3
2015/06/23,初八,29.3,30.8,22,29.3
2015/06/22,夏至,29.3,30.8,22,29.3
2015/06/21,初六,29.3,30.8,22,29.3
2015/06/20,端午節,29.3,30.8,22,29.3
2015/06/19,初四,29.3,30.8,22,29.3
2015/06/18,初三,29.3,30.8,20,29.3
2015/06/17,初二,29.5,31,20,29.5
2015/06/16,五月大,29.5,31,20,29.5
2015/06/15,廿九,29.5,31,22,29.5
2015/06/14,廿八,29.5,31,22,29.5
2015/06/13,廿七,29.5,31,22,29.5
2015/06/12,廿六,29.5,31,22,29.5
2015/06/11,廿五,29.5,31,22,29.5
2015/06/10,廿四,29.5,31,22,29.5
2015/06/09,廿三,29.5,31,22,29.5
2015/06/08,廿二,29.5,31,22,29.5
2015/06/07,廿一,29.5,31,22,29.5
2015/06/06,芒種,29.5,31,22,29.5
2015/06/05,十九,29.5,31,22,29.5
2015/06/04,十八,29.5,31,22,29.2
2015/06/03,十七,29.5,31,22,29.2
2015/06/02,十六,29.5,31,22,29.2
2015/06/01,十五,29.5,31,24.5,29.2
2015/05/31,十四,29.5,31.0,24.5,29.2
2015/05/30,十三,29.5,31.0,24.5,29.2
2015/05/29,十二,29.5,31.0,24.5,29.2
2015/05/28,十一,29.8,31.3,24.5,29.5
2015/05/27,初十,29.8,31.3,24.5,29.5
2015/05/26,初九,29.8,31.3,24.5,29.8
2015/05/25,初八,29.8,31.3,24.5,29.8
2015/05/24,初七,29.8,31.3,24.5,29.8
2015/05/23,初六,29.8,31.3,24.5,29.8
2015/05/22,初五,29.8,31.3,24.5,29.8
2015/05/21,小滿,29.8,31.3,24.5,29.8
2015/05/20,初三,29.8,31.3,24.5,29.8
2015/05/19,初二,29.8,31.3,24.5,29.8
2015/05/18,四月小,29.8,31.3,24.5,29.8
2015/05/17,廿九,29.8,31.3,24.5,29.8
2015/05/16,廿八,29.8,31.3,24.5,29.8
2015/05/15,廿七,29.8,31.3,24.5,29.8
2015/05/14,廿六,29.8,31.3,24.5,29.8
2015/05/13,廿五,29.8,31.3,24.5,29.8
2015/05/12,廿四,29.8,31.3,24.5,29.8
2015/05/11,廿三,29.8,31.3,27.5,29.8
2015/05/10,廿二,29.8,31.3,27.5,29.8
2015/05/09,廿一,29.8,31.3,27.5,29.8
2015/05/08,二十,29.8,31.3,27.5,29.8
2015/05/07,十九,29.8,31.3,27.5,29.8
2015/05/06,立夏,29.8,31.3,27.5,29.8
2015/05/05,十七,29.8,31.3,27.5,29.8
2015/05/04,十六,29.8,31.3,30.5,29.8
2015/05/03,十五,29.8,31.3,30.5,29.8
2015/05/02,十四,29.8,31.3,30.5,29.8
2015/05/01,十三,29.8,31.3,30.5,29.8
2015/04/30,十二,29.8,31.3,30.5,29.8
2015/04/29,十一,29.8,31.3,30.5,29.8
2015/04/28,初十,29.8,31.3,30.5,29.8
2015/04/27,初九,29.8,31.3,30.5,29.8
2015/04/26,初八,29.8,31.3,30.5,29.8
2015/04/25,初七,29.8,31.3,30.5,29.8
2015/04/24,初六,29.8,31.3,30.5,29.8
2015/04/23,初五,29.8,31.8,30.5,29.8
2015/04/22,初四,29.8,31.3,30.5,29.8
2015/04/21,初三,29.8,31.3,28.5,29.8
2015/04/20,穀雨,29.8,31.3,28.5,29.8
2015/04/19,三月小,29.8,31.3,28.5,29.8
2015/04/18,三十,29.8,31.3,28.5,29.8
2015/04/17,廿九,29.8,31.3,28.5,29.8
2015/04/16,廿八,29.8,31.3,28.5,29.8
2015/04/15,廿七,29.8,31.3,28.5,29.8
2015/04/14,廿六,29.8,31.3,28.5,29.8
2015/04/13,廿五,29.8,31.3,28.5,29.8
2015/04/12,廿四,29.8,31.3,28.5,29.8
2015/04/11,廿三,29.8,31.3,28.5,29.8
2015/04/10,廿二,29.8,31.3,28.5,29.8
2015/04/09,廿一,29.8,31.3,28.5,29.8
2015/04/08,二十,29.8,31.3,28.5,29.8
2015/04/07,十九,29.8,31.3,28.5,29.8
2015/04/06,十八,29.8,31.3,30.5,29.8
2015/04/05,清明節,29.8,31.3,30.5,29.8
2015/04/04,婦幼節,29.8,31.3,30.5,29.8
2015/04/03,十五,29.8,31.3,30.5,29.8
2015/04/02,十四,29.8,31.3,30.5,29.8
2015/04/01,十三,29.8,31.3,30.5,29.8
2015/03/31,十二,29.5,31,30.5,29.5
2015/03/30,十一,29.5,31,30.5,29.5
2015/03/29,初十,29.5,31,30.5,29.5
2015/03/28,初九,29.5,31,30.5,29.5
2015/03/27,初八,29.5,31,30.5,29.5
2015/03/26,初七,29.5,31,30.5,29.5
2015/03/25,初六,29.5,31,30.5,29.5
2015/03/24,初五,29.5,31,30.5,29.5
2015/03/23,初四,29.5,31,33.5,29.5
2015/03/22,初三,29.5,31,33.5,29.5
2015/03/21,春分,29.5,31,33.5,29.5
2015/03/20,二月,29.5,31,33.5,29.5
2015/03/19,二十九,29.5,31,33.5,29.5
2015/03/18,二十八,29.5,31,33.5,29.5
2015/03/17,二十七,29.5,31,33.5,29.5
2015/03/16,二十六,29.5,31,33.5,29.5
2015/03/15,二十五,29.5,31,33.5,29.5
2015/03/14,二十四,29.5,31,33.5,29.5
2015/03/13,二十三,29.5,31,33.5,29.5
2015/03/12,二十二,29.5,31,33.5,29.5
2015/03/11,二十一,29.5,31,33.5,29.5
2015/03/10,二十,29.5,31,33.5,29.5
2015/03/09,十九,29.5,31,33.5,29.5
2015/03/08,十八,29.5,31,33.5,29.5
2015/03/07,十七,29.5,31,33.5,29.5
2015/03/06,驚蟄,29.5,31,33.5,29.5
2015/03/05,十五,29.5,31,33.5,29.5
2015/03/04,十四,29.5,31,33.5,29.5
2015/03/03,十三,29.5,31,30.5,29.5
2015/03/02,十二,29.3,30.8,30.5,29.3
2015/03/01,十一,29.3,30.8,30.5,29.3
2015/02/28,初十,29.3,30.8,30.5,29.3
2015/02/27,初九,29.3,30.8,30.5,29.3
2015/02/26,初八,29.3,30.8,30.5,29.3
2015/02/25,初七,29.3,30.8,30.5,29.3
2015/02/24,初六,29.3,30.8,24.5,29.3
2015/02/23,初五,29,30.5,24.5,29
2015/02/22,初四,29,30.5,24.5,29
2015/02/21,初三,休市,休市,24.5,休市
2015/02/20,初二,休市,休市,24.5,休市
2015/02/19,正月,休市,休市,24.5,休市
2015/02/18,除夕,休市,休市,24.5,休市
2015/02/17,廿九,休市,休市,24.5,休市
2015/02/16,廿八,休市,休市,24.5,休市
2015/02/15,廿七,29,30.5,24.5,29
2015/02/14,廿六,29,30.5,24.5,29
2015/02/13,廿五,29,30.5,24.5,29
2015/02/12,廿四,28.8,30.3,27.5,28.8
2015/02/11,廿三,28.8,30.3,30.5,28.8
2015/02/10,廿二,28.8,30.3,30.5,28.8
2015/02/09,廿一,28.8,30.3,33.5,28.8
2015/02/08,二十,28.8,30.3,33.5,28.8
2015/02/07,十九,28.8,30.3,33.5,28.8
2015/02/06,十八,28.8,30.3,33.5,28.8
2015/02/05,十七,28.8,30.3,33.5,28.8
2015/02/04,立春,28.8,30.3,33.5,28.8
2015/02/03,十五,28.8,30.3,33.5,28.8
2015/02/02,十四,28.8,30.3,33.5,28.8
2015/02/01,十三,28.8,30.3,33.5,28.8
2015/01/31,十二,28.8,30.3,33.5,28.8
2015/01/30,十一,28.8,30.3,33.5,28.8
2015/01/29,初十,28.8,30.3,30.5,28.8
2015/01/28,初九,休市,休市,30.5,休市
2015/01/27,初八,休市,休市,30.5,休市
2015/01/26,初七,休市,休市,33.5,休市
2015/01/25,初六,休市,休市,33.5,休市
2015/01/24,初五,28.8,30.3,33.5,28.8
2015/01/23,初四,28.8,30.3,33.5,28.8
2015/01/22,初三,28.8,30.3,33.5,28.8
2015/01/21,初二,28.8,30.3,33.5,28.8
2015/01/20,大寒,28.8,30.3,33.5,28.8
2015/01/19,廿九,28.8,30.3,33.5,28.8
2015/01/18,廿八,28.8,30.3,33.5,28.8
2015/01/17,廿七,28.8,30.3,33.5,28.8
2015/01/16,廿六,28.8,30.3,33.5,28.8
2015/01/15,廿五,28.8,30.3,33.5,28.8
2015/01/14,廿四,28.8,30.3,33.5,28.8
2015/01/13,廿三,28.8,30.3,33.5,28.8
2015/01/12,廿二,28.8,30.3,33.5,28.8
2015/01/11,廿一,28.8,30.3,33.5,28.8
2015/01/10,二十,28.8,30.3,33.5,28.8
2015/01/09,十九,28.8,30.3,33.5,28.8
2015/01/08,十八,28.8,30.3,33.5,28.8
2015/01/07,十七,28.8,30.3,33.5,28.8
2015/01/06,小寒,28.8,30.3,31.5,28.8
2015/01/05,十五,28.8,30.3,31.5,28.8
2015/01/04,十四,28.8,30.3,31.5,28.8
2015/01/03,十三,28.8,30.3,31.5,28.8
2015/01/02,十二,28.8,30.3,31.5,28.8
2015/01/01,元旦,28.8,30.3,31.5,28.8
2014/12/31,初十,28.8,30.3,31.5,28.8
2014/12/30,初九,28.8,30.3,31.5,28.8
2014/12/29,初八,28.8,30.3,31.5,28.8
2014/12/28,初七,28.8,30.3,31.5,28.8
2014/12/27,初六,28.8,30.3,31.5,28.8
2014/12/26,初五,28.8,30.3,31.5,28.8
2014/12/25,初四,28.8,30.3,31.5,28.8
2014/12/24,初三,28.8,30.3,31.5,28.8
2014/12/23,初二,28.8,30.3,29.5,28.8
2014/12/22,冬至,28.8,30.3,29.5,28.8
2014/12/21,三十,28.8,30.3,29.5,28.8
2014/12/20,廿九,28.8,30.3,29.5,28.8
2014/12/19,廿八,28.8,30.3,29.5,28.8
2014/12/18,廿七,29,30.5,27.5,29
2014/12/17,廿六,29,30.5,27.5,29
2014/12/16,廿五,29,30.5,27.5,29
2014/12/15,廿四,29,30.5,29.5,29
2014/12/14,廿三,29,30.5,29.5,29
2014/12/13,廿二,29,30.5,29.5,29
2014/12/12,廿一,29,30.5,29.5,29
2014/12/11,二十,29,30.5,29.5,29
2014/12/10,十九,29,30.5,29.5,29
2014/12/09,十八,29,30.5,29.5,29
2014/12/08,十七,29,30.5,29.5,29
2014/12/07,大雪,29,30.5,29.5,29
2014/12/06,十五,29,30.5,29.5,29
2014/12/05,十四,29,30.5,29.5,29
2014/12/04,十三,29,30.5,29.5,29
2014/12/03,十二,29.3,30.8,29.5,29.3
