dname1,dname2,date,value,unit
65000,蛋雞,112,9090.000000000000,隻
65000,蛋雞,111,9198.000000000000,隻
65000,蛋雞,110,8483.000000000000,隻
65000,蛋雞,109,4747.000000000000,隻
65000,蛋雞,108,2810.000000000000,隻
65000,蛋雞,107,1459.000000000000,隻
65000,蛋雞,106,700.000000000000,隻
65000,蛋雞,105,0.000000000000,隻
65000,蛋雞,104,0.000000000000,隻
65000,蛋雞,103,0.000000000000,隻
65000,蛋雞,102,0.000000000000,隻
65000,蛋雞,101,0.000000000000,隻
65000,蛋雞,100,0.000000000000,隻
65000,火雞,106,0.000000000000,隻
65000,火雞,105,1.000000000000,隻
65000,火雞,104,2.000000000000,隻
65000,火雞,103,2.000000000000,隻
65000,火雞,102,0.000000000000,隻
65000,火雞,101,2.000000000000,隻
65000,火雞,100,0.000000000000,隻
65000,鵝,113,2010.000000000000,隻
65000,鵝,112,1910.000000000000,隻
65000,鵝,111,2523.000000000000,隻
65000,鵝,110,2518.000000000000,隻
65000,鵝,109,2508.000000000000,隻
65000,鵝,108,1200.000000000000,隻
65000,鵝,107,1700.000000000000,隻
65000,鵝,106,1100.000000000000,隻
65000,鵝,105,1001.000000000000,隻
65000,鵝,104,3.000000000000,隻
65000,鵝,103,5203.000000000000,隻
65000,鵝,102,6502.000000000000,隻
65000,鵝,101,6103.000000000000,隻
65000,鵝,100,5003.000000000000,隻
65000,鴨,113,86.000000000000,隻
65000,鴨,112,323.000000000000,隻
65000,鴨,111,37.000000000000,隻
65000,鴨,110,33.000000000000,隻
65000,鴨,109,104.000000000000,隻
65000,鴨,108,166.000000000000,隻
65000,鴨,107,78.000000000000,隻
65000,鴨,106,233.000000000000,隻
65000,鴨,105,1410.000000000000,隻
65000,鴨,104,890.000000000000,隻
65000,鴨,103,132.000000000000,隻
65000,鴨,102,899.000000000000,隻
65000,鴨,101,1070.000000000000,隻
65000,鴨,100,1238.000000000000,隻
65000,雞,113,140038.000000000000,隻
65000,雞,112,138666.000000000000,隻
65000,雞,111,161098.000000000000,隻
65000,雞,110,171442.000000000000,隻
65000,雞,109,129374.000000000000,隻
65000,雞,108,162004.000000000000,隻
65000,雞,107,156140.000000000000,隻
65000,雞,106,125574.000000000000,隻
65000,雞,105,156585.000000000000,隻
65000,雞,104,158671.000000000000,隻
65000,雞,103,149880.000000000000,隻
65000,雞,102,181873.000000000000,隻
65000,雞,101,146393.000000000000,隻
65000,雞,100,145717.000000000000,隻
64000,有色肉雞,113,1842898.000000000000,隻
64000,有色肉雞,112,1944720.000000000000,隻
64000,有色肉雞,111,1810293.000000000000,隻
64000,有色肉雞,110,2117466.000000000000,隻
64000,有色肉雞,109,1960934.000000000000,隻
